# id:7-7--7 
0.9,0.59,0.26997882648011
-0.4,-0.1,0.11862520180413
0.34,-0.38,0.54430876883666
-0.69,0.53,-0.12474734166898
0.81,0.23,0.46040330346875
-0.24,0.68,-0.84959314332859
0.35,0.55,-0.34755174888556
0.84,-0.87,1.0403175056027
0.31,0.4,-0.39231216738691
-0.1,-0.25,0.55286381094603
-0.44,0.11,-0.015122413438025
0.22,0.49,-0.65029453806673
-0.77,0.31,0.74885268134918
0.28,-0.28,0.60534284118597
0.87,0.41,0.51077745295872
0.36,0,0.15539346845447
0.6,0.23,-0.071498377479982
0.49,-0.93,1.2924702876324
0.83,0.39,0.44284206822286
-0.59,-0.24,0.44830630715604
-0.7,0.6,0.12650710556622
-0.55,0.85,-0.31315337897272
0.75,0.11,0.56912850056938
0.86,0.65,-0.12825173937591
-0.36,0.68,-0.78656959907061
0.96,0.94,-0.062967522062252
0.79,0.25,0.28988955682058
0.97,-0.8,1.581204422254
0.35,-0.23,0.55602146442179
0.15,-0.65,0.19811410028114
-0.76,-0.33,0.66730604050748
-0.85,0.89,-0.031343343219009
0.17,0.81,-0.54136341394206
-0.53,-0.3,0.30025550588959
-0.35,-0.82,1.0331650427815
0.43,-0.23,0.63256900889596
-0.96,-0.49,1.5404469438945
-0.61,-0.84,1.6745840971598
0.7,0.2,0.51973188517414
0.17,-0.04,0.39831211703583
0.95,-0.72,1.6511927889369
-0.09,0.22,-0.59379204423359
-0.42,0.67,-0.48012640828896
0.99,-0.92,2.0570431034623
-0.17,0.54,-0.39455854281703
-0.03,0.07,0.22491697526426
-0.6,0.91,-0.3917218623554
0.75,-0.84,1.3726639593988
-0.43,0.24,-0.30134795072937
-0.61,0.92,-0.46024822169018
0.57,0.54,0.045410240448023
-0.64,0.87,-0.33619276774275
0.56,0.56,-0.42948619592637
-0.81,0.77,-0.30483778508554
0.77,0.5,-0.037373668245096
-0.85,0.32,0.454960604131
0.72,0.34,0.053500359226621
-0.9,0.44,0.57339727549057
-0.28,0.24,-0.31075984759905
0.3,-0.62,0.86072812978291
0.47,0.8,-0.5711344484547
-0.57,0.85,-0.55299967695662
-0.17,-0.57,0.94148062160434
-0.3,-0.21,0.48536298819612
0.82,0.36,0.43495421294624
-1,0.46,0.73274588097409
-0.47,-0.77,1.2866438970017
0.64,-0.34,0.85107782698139
-0.45,-0.24,0.4138237387266
0.42,0.18,-0.23653863324326
0.71,0.53,0.10760359425656
0.75,0.35,-0.078834121165882
0.27,-0.24,0.26681152170932
0.33,0.64,-0.80117384887661
0.1,0.39,-0.64770170070997
-0.51,0.59,-0.39235874222057
-0.09,0.92,-1.1447001565636
0.93,-0.3,1.5543658850521
-0.5,0.5,-0.27614620481381
0.32,0.42,-0.56224716159489
-0.44,-0.77,1.2119355175931
0.24,-0.36,0.69133163790425
-0.74,-0.71,1.435612503593
0.88,-0.76,1.3962259364871
-0.44,0.54,-0.68631126582965
-0.1,0.21,-0.40792206011368
-0.48,-0.88,0.84341430203428
0.33,-0.56,0.73170795622422
-0.4,0.1,0.089911251197324
0.15,0.79,-0.98012869408941
0.96,-0.29,1.1028477292601
0.37,-0.84,1.0848333820261
0.28,-0.94,0.85605312902414
-0.2,0.58,-0.13247284326548
0.12,0.63,-0.75561332758679
0.89,-0.56,1.298825479741
0.95,-0.52,1.084516446905
-0.41,0.15,-0.024807806889476
0.76,0.68,-0.11902853287709
-0.27,0.47,-0.31587773083419
-0.47,0.55,-0.17878425249691
0.52,0.22,0.068713094377534
-0.99,0.65,0.33061636681
-0.5,-0.91,1.1125510656583
-0.06,-0.82,0.9839702632269
0.07,-0.14,0.29500317507772
0.77,-0.97,1.6622608056954
-0.96,-0.46,1.5005545303284
-0.27,0.07,-0.067336459812701
-0.23,0.42,-0.1407516436173
0.85,0.39,0.41253950208408
-0.2,0.27,-0.10656675104045
0.35,-0.28,0.27714999132211
0.82,-0.05,0.38218395596752
-0.3,0.94,-0.76323901794299
-0.79,-0.86,1.6031421297716
0.62,-1,1.5078554522721
-0.81,-0.87,1.3661183425792
-0.14,0.23,-0.24934982647989
0.22,0.16,-0.33834315793511
0.28,-0.92,1.2064339872411
0.94,-0.39,1.2027819792314
-0.14,0.36,-0.49750604736336
0.52,-0.35,0.66882819290894
-0.74,1,-0.41238641226066
0.89,-0.86,1.6692240396728
0.48,0.41,-0.23637336761899
-0.3,-0.54,0.66464605321948
-0.09,-0.49,0.37651947558751
-1,0.96,0.24848996879184
-0.5,-0.71,0.96193103927765
0.65,0.73,-0.72383079034528
-0.52,0.82,-0.51378177573457
0.33,-0.98,0.97059724594316
-0.25,0.23,-0.26043902193487
0.1,0.94,-1.1430322117717
0.17,-0.36,0.24262994939992
0.51,0.24,0.13239290130177
0.81,-0.99,1.687117433059
-0.63,-0.44,0.50105893362417
0.25,0.18,0.025917069770742
0.91,0.52,0.50735327913164
-0.74,0.77,-0.30111076346121
0.31,0.28,-0.23398722331893
-0.01,-0.65,0.91533554996927
-0.54,-0.16,0.62891373431716
-0.51,-0.86,1.1429179371186
-0.2,0.38,-0.2390023747008
0.29,-0.11,0.43206358911879
-0.33,0.17,-0.29190516086231
0.46,0.29,0.020849483859523
0.37,0.75,-0.27355654463376
0.37,-0.76,0.8949498975553
0.05,0.53,0.046204980812704
-0.71,-0.34,0.89585101389393
0,0.18,-0.26764967900726
0.08,0.91,-1.1620991800713
-0.25,0.91,-0.78697447538795
-0.48,-0.62,0.86851423842469
-0.55,-0.22,0.70189137107721
0.59,-0.08,0.51406295977784
-0.36,-0.83,1.2741669271317
-0.4,-0.75,0.81727225456445
-0.76,-0.94,1.7658957846891
-0.02,0.07,-0.33049563117368
-0.99,0.29,0.60206746558284
0.28,0.97,-0.90617095424095
-0.77,0.38,0.33107598342102
-0.75,0.89,-0.33350787306006
0.01,0.95,-0.86944211004892
0.23,0.33,-0.20159802693509
-0.16,0.65,-0.88365213879883
0.05,-0.28,0.444136648398
-0.55,-0.52,0.67827543202192
-0.3,-0.95,0.80705114697906
-0.01,-0.26,0.46009137275453
0.32,0.53,-0.30308886988277
-0.29,-0.81,0.92206930466338
-0.08,-0.16,0.34014975492208
-0.78,0.86,-0.49168177312704
0.09,-0.1,0.19948034433139
0.96,0.08,0.88889466602511
-0.34,0.8,-0.52733629028579
-0.01,0.48,-0.33796130882194
0.97,-0.17,1.0347841564905
0.85,-0.91,1.5983489045584
-0.3,0.74,-0.53763666886773
-0.47,-0.5,0.7943425641539
-0.5,0.46,-0.55600456138261
-0.08,-0.55,0.54573110192583
0.8,0.53,0.47474264001055
0.86,0.9,-0.033653857125337
-0.06,0.76,-1.1353185303624
-0.48,0.46,-0.29567008480765
0.05,0.95,-1.0213303753234
-0.9,0.81,-0.001258775551267
0.6,-0.18,0.44206764545566
-0.56,0.19,0.19124779766859
-0.06,-0.85,1.1088976510075
